1991-08-05	148.06	148.15	146.68	148.15	0.9922375970300363	5126.0	2593000.0	
1991-08-06	149.62	149.62	148.15	149.62	0.9824889720625576	2001.0	1065000.0	
1991-08-07	150.93	151.12	149.62	151.12	0.992588671254632	1107.0	580000.0	
1991-08-08	152.57	152.61	151.12	152.61	0.9763449315248076	1951.0	1045000.0	
1991-08-09	153.9	154.1	152.61	154.1	0.9669046073977811	3715.0	1990000.0	
1991-08-12	155.34	155.54	154.1	155.54	0.9258068664009245	3919.0	2154000.0	
1991-08-13	156.87	157.07	155.54	157.07	0.9740879862481703	20039.0	1.0529E7	
1991-08-14	158.3	158.63	158.11	158.63	0.9834205383597064	5480.0	2929000.0	
1991-08-15	159.92	160.21	158.63	160.21	0.9862056051432573	1537.0	850000.0	
1991-08-16	161.56	161.6	160.21	161.6	0.8601485148514767	984.0	581000.0	
1991-08-19	163.21	163.21	161.6	163.21	0.9864591630414886	985.0	614000.0	
1991-08-20	164.74	164.84	163.21	164.84	0.9888376607619481	573.0	388000.0	
1991-08-21	166.49	166.49	164.84	166.49	0.9910505135443605	3411.0	2106000.0	
1991-08-22	167.81	168.16	166.49	168.16	0.9931018078020859	1296.0	845000.0	
1991-08-23	169.81	169.81	168.16	169.81	0.9716742241328578	605.0	502000.0	
1991-08-26	171.51	171.51	169.81	171.51	0.9911958486385567	643.0	518000.0	
1991-08-27	173.06	173.19	171.51	173.19	0.9700329118309412	796.0	520000.0	
1991-08-28	174.82	174.92	173.19	174.92	0.9890235536245082	804.0	511000.0	
1991-08-29	176.53	176.66	174.92	176.66	0.9849428280312517	2608.0	1629000.0	
1991-08-30	178.2	178.43	176.66	178.43	0.9919856526368941	6759.0	4219000.0	
1991-09-02	180.08	180.22	178.43	180.22	0.9932304960603662	1408.0	886000.0	
1991-09-03	181.71	181.97	180.22	181.97	0.9616969830191789	1475.0	940000.0	
1991-09-04	183.66	183.69	181.97	183.69	0.9363601720289612	650.0	470000.0	
1991-09-05	185.48	185.51	183.69	185.51	0.9810791871058128	1514.0	1095000.0	
1991-09-06	187.09	187.36	185.51	187.36	0.987403928266451	2765.0	1761000.0	
1991-09-09	189.1	189.24	187.36	189.24	0.9934474741069517	3552.0	2349000.0	
1991-09-10	190.98	190.98	188.19	188.33	-0.48319439282111	33434.0	2.1507E7	
1991-09-11	187.29	187.29	186.86	187.22	-0.5928853754940785	21392.0	1.4677E7	
1991-09-12	186.22	187.4	186.07	186.22	-0.5369992482010525	19699.0	1.6265E7	
1991-09-13	188.0	188.04	185.01	187.79	0.8360402577347001	37434.0	2.4035E7	
1991-09-16	189.55	189.66	187.79	189.66	0.9859749024570309	9933.0	6343000.0	
1991-09-17	191.16	191.18	188.28	188.65	-0.5353829843625714	28829.0	1.8623E7	
1991-09-18	187.26	188.59	187.18	187.63	-0.5436230879923308	15822.0	1.1015E7	
1991-09-19	187.65	189.21	186.49	186.88	-0.4013270547945206	23439.0	1.4607E7	
1991-09-20	185.77	187.21	185.66	185.92	-0.5163511187607616	12075.0	7417000.0	
1991-09-23	185.0	185.92	184.71	185.0	-0.49729729729729055	4034.0	2806000.0	
1991-09-24	183.96	185.04	183.69	184.08	-0.4997827031725269	1426.0	1002000.0	
1991-09-25	182.8	184.08	182.8	183.19	-0.4858343796058817	1389.0	934000.0	
1991-09-26	182.21	183.19	181.93	182.33	-0.4716722426369687	6541.0	4620000.0	
